"bat1","bat2","dyad","kinship","site1","site2","season1","season2"
"ds","scs","ds_scs",0,"tole","tole","postdoc","lab"
"ds","sd","ds_sd",0.0443,"tole","tole","postdoc","postdoc"
"ds","shania","ds_shania",0,"tole","lake.bayano","postdoc","lab"
"ds","sheldon","ds_sheldon",0,"tole","zoo","postdoc","phd"
"ds","six","ds_six",0,"tole","las.pavas","postdoc","postdoc"
"ds","snow","ds_snow",0,"tole","zoo","postdoc","phd"
"ds","son-of-ola","ds_son-of-ola",0,"tole","las.pavas","postdoc","postdoc"
"ds","sonofzaria","ds_sonofzaria",0,"tole","zoo","postdoc","phd"
"ds","speedster","ds_speedster",0,"tole","zoo","postdoc","phd"
"ds","spiderman","ds_spiderman",NA,"tole","tole","postdoc","postdoc"
"ds","ss","ds_ss",0,"tole","tole","postdoc","postdoc"
"ds","sss","ds_sss",0,"tole","tole","postdoc","postdoc"
"ds","streblick","ds_streblick",0,"tole","zoo","postdoc","phd"
"ds","tes","ds_tes",0,"tole","las.pavas","postdoc","postdoc"
"ds","thecount","ds_thecount",0,"tole","zoo","postdoc","phd"
"ds","tiffany","ds_tiffany",0,"tole","lake.bayano","postdoc","lab"
"ds","toast","ds_toast",0,"tole","tole","postdoc","lab"
"ds","una","ds_una",0,"tole","las.pavas","postdoc","postdoc"
"ds","vampirella","ds_vampirella",0,"tole","zoo","postdoc","phd"
"ds","vampison","ds_vampison",0,"tole","zoo","postdoc","phd"
"ds","veronica","ds_veronica",0,"tole","zoo","postdoc","phd"
"ds","vixen","ds_vixen",0,"tole","chorrera","postdoc","lab"
"ds","vlad","ds_vlad",0,"tole","zoo","postdoc","phd"
"ds","war-machine","ds_war-machine",NA,"tole","tole","postdoc","postdoc"
"ds","whimsey","ds_whimsey",0,"tole","zoo","postdoc","phd"
"ds","winona","ds_winona",0,"tole","chorrera","postdoc","lab"
"ds","zaria","ds_zaria",0,"tole","zoo","postdoc","phd"
"ds","zarison","ds_zarison",0,"tole","zoo","postdoc","phd"
"ds","zelda","ds_zelda",0,"tole","chorrera","postdoc","lab"
"esther","alicia","alicia_esther",0,"tole","chorrera","lab","lab"
"esther","bat1","bat1_esther",0,"tole","zoo","lab","phd"
"esther","bat2","bat2_esther",0,"tole","zoo","lab","phd"
"esther","bat3","bat3_esther",0,"tole","zoo","lab","phd"
"esther","bat4","bat4_esther",0,"tole","zoo","lab","phd"
"esther","bat5","bat5_esther",0,"tole","zoo","lab","phd"
"esther","bat6","bat6_esther",0,"tole","zoo","lab","phd"
"esther","bat7","bat7_esther",0,"tole","zoo","lab","phd"
"esther","bella","bella_esther",0,"tole","zoo","lab","phd"
"esther","betty","betty_esther",NA,"tole","tole","lab","lab"
"esther","black-panther","black-panther_esther",0,"tole","tole","lab","postdoc"
"esther","c","c_esther",0,"tole","tole","lab","postdoc"
"esther","captain-america","captain-america_esther",0,"tole","tole","lab","postdoc"
"esther","cat","cat_esther",0,"tole","las.pavas","lab","postdoc"
"esther","cc","cc_esther",0,"tole","tole","lab","postdoc"
"esther","ccc","ccc_esther",0,"tole","tole","lab","postdoc"
"esther","ccs","ccs_esther",0,"tole","tole","lab","postdoc"
"esther","cd","cd_esther",0,"tole","tole","lab","postdoc"
"esther","cerce","cerce_esther",0,"tole","zoo","lab","phd"
"esther","cerceson","cerceson_esther",0,"tole","zoo","lab","phd"
"esther","cindy","cindy_esther",NA,"tole","tole","lab","lab"
"esther","countess","countess_esther",0,"tole","zoo","lab","phd"
"esther","cs","cs_esther",0,"tole","tole","lab","postdoc"
"esther","csc","csc_esther",0,"tole","tole","lab","postdoc"
"esther","d","d_esther",NA,"tole","tole","lab","lab"
"esther","daredevil","daredevil_esther",0,"tole","tole","lab","postdoc"
"esther","dcd","dcd_esther",0,"tole","tole","lab","postdoc"
"esther","dd","dd_esther",0,"tole","tole","lab","postdoc"
"esther","ddd","ddd_esther",0,"tole","las.pavas","lab","postdoc"
"esther","ddld","ddld_esther",0,"tole","tole","lab","postdoc"
"esther","desi","desi_esther",0,"tole","zoo","lab","phd"
"esther","dos","dos_esther",0,"tole","las.pavas","lab","postdoc"
"esther","dr","dr_esther",0,"tole","tole","lab","postdoc"
"esther","dr-strange","dr-strange_esther",0,"tole","tole","lab","postdoc"
"esther","ds","ds_esther",0,"tole","tole","lab","postdoc"
"esther","eve","esther_eve",0,"tole","las.pavas","lab","postdoc"
"esther","falcon","esther_falcon",0,"tole","tole","lab","postdoc"
"esther","flapper","esther_flapper",0,"tole","zoo","lab","phd"
"esther","fran","esther_fran",NA,"tole","tole","lab","lab"
"esther","fuschia","esther_fuschia",0,"tole","zoo","lab","phd"
"esther","gayle","esther_gayle",NA,"tole","tole","lab","lab"
"esther","gelfing","esther_gelfing",0,"tole","zoo","lab","phd"
"esther","green-arrow","esther_green-arrow",0,"tole","tole","lab","postdoc"
"esther","gremlin","esther_gremlin",0,"tole","zoo","lab","phd"
"esther","helsing","esther_helsing",0,"tole","zoo","lab","phd"
"esther","hera","esther_hera",NA,"tole","tole","lab","lab"
"esther","hilga","esther_hilga",0,"tole","tole","lab","postdoc"
"esther","houdini","esther_houdini",0,"tole","zoo","lab","phd"
"esther","hulk","esther_hulk",0,"tole","tole","lab","postdoc"
"esther","irma","esther_irma",0,"tole","lake.bayano","lab","lab"
"esther","iron-man","esther_iron-man",0,"tole","tole","lab","postdoc"
"esther","ivy","esther_ivy",0,"tole","las.pavas","lab","postdoc"
"esther","jenna-bat","esther_jenna-bat",0,"tole","gamboa","lab","postdoc"
"esther","jupiter","esther_jupiter",0,"tole","lake.bayano","lab","lab"
"esther","kelly","esther_kelly",0,"tole","lake.bayano","lab","lab"
"esther","ldc","esther_ldc",0,"tole","tole","lab","postdoc"
"esther","lds","esther_lds",0,"tole","tole","lab","postdoc"
"esther","lilith","esther_lilith",0,"tole","lake.bayano","lab","lab"
"esther","lily","esther_lily",0,"tole","zoo","lab","phd"
"esther","lilyson","esther_lilyson",0,"tole","zoo","lab","phd"
"esther","lsd","esther_lsd",0,"tole","tole","lab","postdoc"
"esther","lucy","esther_lucy",0,"tole","zoo","lab","phd"
"esther","lucyson","esther_lucyson",0,"tole","zoo","lab","phd"
"esther","mabel","esther_mabel",NA,"tole","tole","lab","lab"
"esther","marce","esther_marce",0,"tole","zoo","lab","phd"
"esther","maribelo","esther_maribelo",0,"tole","zoo","lab","phd"
"esther","mina","esther_mina",0,"tole","zoo","lab","phd"
"esther","mya","esther_mya",0,"tole","zoo","lab","phd"
"esther","no-band","esther_no-band",0,"tole","las.pavas","lab","postdoc"
"esther","ola","esther_ola",0,"tole","las.pavas","lab","postdoc"
"esther","opal","esther_opal",0,"tole","chorrera","lab","lab"
"esther","piper","esther_piper",0,"tole","chorrera","lab","lab"
"esther","pixus","esther_pixus",0,"tole","zoo","lab","phd"
"esther","queen","esther_queen",0,"tole","lake.bayano","lab","lab"
"esther","r","esther_r",0,"tole","tole","lab","postdoc"
"esther","rc","esther_rc",0,"tole","tole","lab","postdoc"
"esther","rina","esther_rina",0,"tole","chorrera","lab","lab"
"esther","s","esther_s",0,"tole","tole","lab","postdoc"
"esther","sam1","esther_sam1",0,"tole","chilibre","lab","postdoc"
"esther","sam2","esther_sam2",0,"tole","chilibre","lab","postdoc"
"esther","sam5","esther_sam5",0,"tole","chilibre","lab","postdoc"
"esther","sam6","esther_sam6",0,"tole","chilibre","lab","postdoc"
"esther","sam7","esther_sam7",0,"tole","chilibre","lab","postdoc"
"esther","sc","esther_sc",0,"tole","tole","lab","postdoc"
"esther","scc","esther_scc",0,"tole","tole","lab","postdoc"
"esther","scs","esther_scs",NA,"tole","tole","lab","lab"
"esther","sd","esther_sd",0,"tole","tole","lab","postdoc"
"esther","shania","esther_shania",0,"tole","lake.bayano","lab","lab"
"esther","sheldon","esther_sheldon",0,"tole","zoo","lab","phd"
"esther","six","esther_six",0,"tole","las.pavas","lab","postdoc"
"esther","snow","esther_snow",0,"tole","zoo","lab","phd"
"esther","son-of-ola","esther_son-of-ola",0,"tole","las.pavas","lab","postdoc"
"esther","sonofzaria","esther_sonofzaria",0,"tole","zoo","lab","phd"
"esther","speedster","esther_speedster",0,"tole","zoo","lab","phd"
"esther","spiderman","esther_spiderman",0,"tole","tole","lab","postdoc"
"esther","ss","esther_ss",0,"tole","tole","lab","postdoc"
"esther","sss","esther_sss",0,"tole","tole","lab","postdoc"
"esther","streblick","esther_streblick",0,"tole","zoo","lab","phd"
"esther","tes","esther_tes",0,"tole","las.pavas","lab","postdoc"
"esther","thecount","esther_thecount",0,"tole","zoo","lab","phd"
"esther","tiffany","esther_tiffany",0,"tole","lake.bayano","lab","lab"
"esther","toast","esther_toast",NA,"tole","tole","lab","lab"
"esther","una","esther_una",0,"tole","las.pavas","lab","postdoc"
"esther","vampirella","esther_vampirella",0,"tole","zoo","lab","phd"
"esther","vampison","esther_vampison",0,"tole","zoo","lab","phd"
"esther","veronica","esther_veronica",0,"tole","zoo","lab","phd"
"esther","vixen","esther_vixen",0,"tole","chorrera","lab","lab"
"esther","vlad","esther_vlad",0,"tole","zoo","lab","phd"
"esther","war-machine","esther_war-machine",0,"tole","tole","lab","postdoc"
"esther","whimsey","esther_whimsey",0,"tole","zoo","lab","phd"
"esther","winona","esther_winona",0,"tole","chorrera","lab","lab"
"esther","zaria","esther_zaria",0,"tole","zoo","lab","phd"
"esther","zarison","esther_zarison",0,"tole","zoo","lab","phd"
"esther","zelda","esther_zelda",0,"tole","chorrera","lab","lab"
"eve","alicia","alicia_eve",0,"las.pavas","chorrera","postdoc","lab"
"eve","bat1","bat1_eve",0,"las.pavas","zoo","postdoc","phd"
"eve","bat2","bat2_eve",0,"las.pavas","zoo","postdoc","phd"
"eve","bat3","bat3_eve",0,"las.pavas","zoo","postdoc","phd"
"eve","bat4","bat4_eve",0,"las.pavas","zoo","postdoc","phd"
"eve","bat5","bat5_eve",0,"las.pavas","zoo","postdoc","phd"
"eve","bat6","bat6_eve",0,"las.pavas","zoo","postdoc","phd"
"eve","bat7","bat7_eve",0,"las.pavas","zoo","postdoc","phd"
"eve","bella","bella_eve",0,"las.pavas","zoo","postdoc","phd"
"eve","betty","betty_eve",0,"las.pavas","tole","postdoc","lab"
"eve","black-panther","black-panther_eve",0,"las.pavas","tole","postdoc","postdoc"
"eve","c","c_eve",0,"las.pavas","tole","postdoc","postdoc"
"eve","captain-america","captain-america_eve",0,"las.pavas","tole","postdoc","postdoc"
"eve","cat","cat_eve",0.2456,"las.pavas","las.pavas","postdoc","postdoc"
"eve","cc","cc_eve",0,"las.pavas","tole","postdoc","postdoc"
"eve","ccc","ccc_eve",0,"las.pavas","tole","postdoc","postdoc"
"eve","ccs","ccs_eve",0,"las.pavas","tole","postdoc","postdoc"
"eve","cd","cd_eve",0,"las.pavas","tole","postdoc","postdoc"
"eve","cerce","cerce_eve",0,"las.pavas","zoo","postdoc","phd"
"eve","cerceson","cerceson_eve",0,"las.pavas","zoo","postdoc","phd"
"eve","cindy","cindy_eve",0,"las.pavas","tole","postdoc","lab"
"eve","countess","countess_eve",0,"las.pavas","zoo","postdoc","phd"
"eve","cs","cs_eve",0,"las.pavas","tole","postdoc","postdoc"
"eve","csc","csc_eve",0,"las.pavas","tole","postdoc","postdoc"
"eve","d","d_eve",0,"las.pavas","tole","postdoc","lab"
"eve","daredevil","daredevil_eve",0,"las.pavas","tole","postdoc","postdoc"
"eve","dcd","dcd_eve",0,"las.pavas","tole","postdoc","postdoc"
"eve","dd","dd_eve",0,"las.pavas","tole","postdoc","postdoc"
"eve","ddd","ddd_eve",0.5,"las.pavas","las.pavas","postdoc","postdoc"
"eve","ddld","ddld_eve",0,"las.pavas","tole","postdoc","postdoc"
"eve","desi","desi_eve",0,"las.pavas","zoo","postdoc","phd"
"eve","dos","dos_eve",0,"las.pavas","las.pavas","postdoc","postdoc"
"eve","dr","dr_eve",0,"las.pavas","tole","postdoc","postdoc"
"eve","dr-strange","dr-strange_eve",0,"las.pavas","tole","postdoc","postdoc"
"eve","ds","ds_eve",0,"las.pavas","tole","postdoc","postdoc"
"eve","esther","esther_eve",0,"las.pavas","tole","postdoc","lab"
"eve","falcon","eve_falcon",0,"las.pavas","tole","postdoc","postdoc"
"eve","flapper","eve_flapper",0,"las.pavas","zoo","postdoc","phd"
"eve","fran","eve_fran",0,"las.pavas","tole","postdoc","lab"
"eve","fuschia","eve_fuschia",0,"las.pavas","zoo","postdoc","phd"
"eve","gayle","eve_gayle",0,"las.pavas","tole","postdoc","lab"
"eve","gelfing","eve_gelfing",0,"las.pavas","zoo","postdoc","phd"
"eve","green-arrow","eve_green-arrow",0,"las.pavas","tole","postdoc","postdoc"
"eve","gremlin","eve_gremlin",0,"las.pavas","zoo","postdoc","phd"
"eve","helsing","eve_helsing",0,"las.pavas","zoo","postdoc","phd"
"eve","hera","eve_hera",0,"las.pavas","tole","postdoc","lab"
"eve","hilga","eve_hilga",0,"las.pavas","tole","postdoc","postdoc"
"eve","houdini","eve_houdini",0,"las.pavas","zoo","postdoc","phd"
"eve","hulk","eve_hulk",0,"las.pavas","tole","postdoc","postdoc"
"eve","irma","eve_irma",0,"las.pavas","lake.bayano","postdoc","lab"
"eve","iron-man","eve_iron-man",0,"las.pavas","tole","postdoc","postdoc"
"eve","ivy","eve_ivy",0.0942,"las.pavas","las.pavas","postdoc","postdoc"
"eve","jenna-bat","eve_jenna-bat",0,"las.pavas","gamboa","postdoc","postdoc"
"eve","jupiter","eve_jupiter",0,"las.pavas","lake.bayano","postdoc","lab"
"eve","kelly","eve_kelly",0,"las.pavas","lake.bayano","postdoc","lab"
"eve","ldc","eve_ldc",0,"las.pavas","tole","postdoc","postdoc"
"eve","lds","eve_lds",0,"las.pavas","tole","postdoc","postdoc"
"eve","lilith","eve_lilith",0,"las.pavas","lake.bayano","postdoc","lab"
"eve","lily","eve_lily",0,"las.pavas","zoo","postdoc","phd"
"eve","lilyson","eve_lilyson",0,"las.pavas","zoo","postdoc","phd"
"eve","lsd","eve_lsd",0,"las.pavas","tole","postdoc","postdoc"
"eve","lucy","eve_lucy",0,"las.pavas","zoo","postdoc","phd"
"eve","lucyson","eve_lucyson",0,"las.pavas","zoo","postdoc","phd"
"eve","mabel","eve_mabel",0,"las.pavas","tole","postdoc","lab"
"eve","marce","eve_marce",0,"las.pavas","zoo","postdoc","phd"
"eve","maribelo","eve_maribelo",0,"las.pavas","zoo","postdoc","phd"
"eve","mina","eve_mina",0,"las.pavas","zoo","postdoc","phd"
"eve","mya","eve_mya",0,"las.pavas","zoo","postdoc","phd"
"eve","no-band","eve_no-band",0,"las.pavas","las.pavas","postdoc","postdoc"
"eve","ola","eve_ola",0,"las.pavas","las.pavas","postdoc","postdoc"
"eve","opal","eve_opal",0,"las.pavas","chorrera","postdoc","lab"
"eve","piper","eve_piper",0,"las.pavas","chorrera","postdoc","lab"
"eve","pixus","eve_pixus",0,"las.pavas","zoo","postdoc","phd"
"eve","queen","eve_queen",0,"las.pavas","lake.bayano","postdoc","lab"
"eve","r","eve_r",0,"las.pavas","tole","postdoc","postdoc"
"eve","rc","eve_rc",0,"las.pavas","tole","postdoc","postdoc"
"eve","rina","eve_rina",0,"las.pavas","chorrera","postdoc","lab"
"eve","s","eve_s",0,"las.pavas","tole","postdoc","postdoc"
"eve","sam1","eve_sam1",0,"las.pavas","chilibre","postdoc","postdoc"
"eve","sam2","eve_sam2",0,"las.pavas","chilibre","postdoc","postdoc"
"eve","sam5","eve_sam5",0,"las.pavas","chilibre","postdoc","postdoc"
"eve","sam6","eve_sam6",0,"las.pavas","chilibre","postdoc","postdoc"
"eve","sam7","eve_sam7",0,"las.pavas","chilibre","postdoc","postdoc"
"eve","sc","eve_sc",0,"las.pavas","tole","postdoc","postdoc"
"eve","scc","eve_scc",0,"las.pavas","tole","postdoc","postdoc"
"eve","scs","eve_scs",0,"las.pavas","tole","postdoc","lab"
"eve","sd","eve_sd",0,"las.pavas","tole","postdoc","postdoc"
"eve","shania","eve_shania",0,"las.pavas","lake.bayano","postdoc","lab"
"eve","sheldon","eve_sheldon",0,"las.pavas","zoo","postdoc","phd"
"eve","six","eve_six",0,"las.pavas","las.pavas","postdoc","postdoc"
"eve","snow","eve_snow",0,"las.pavas","zoo","postdoc","phd"
"eve","son-of-ola","eve_son-of-ola",0.001,"las.pavas","las.pavas","postdoc","postdoc"
"eve","sonofzaria","eve_sonofzaria",0,"las.pavas","zoo","postdoc","phd"
"eve","speedster","eve_speedster",0,"las.pavas","zoo","postdoc","phd"
"eve","spiderman","eve_spiderman",0,"las.pavas","tole","postdoc","postdoc"
"eve","ss","eve_ss",0,"las.pavas","tole","postdoc","postdoc"
"eve","sss","eve_sss",0,"las.pavas","tole","postdoc","postdoc"
"eve","streblick","eve_streblick",0,"las.pavas","zoo","postdoc","phd"
"eve","tes","eve_tes",0,"las.pavas","las.pavas","postdoc","postdoc"
"eve","thecount","eve_thecount",0,"las.pavas","zoo","postdoc","phd"
"eve","tiffany","eve_tiffany",0,"las.pavas","lake.bayano","postdoc","lab"
"eve","toast","eve_toast",0,"las.pavas","tole","postdoc","lab"
"eve","una","eve_una",0,"las.pavas","las.pavas","postdoc","postdoc"
"eve","vampirella","eve_vampirella",0,"las.pavas","zoo","postdoc","phd"
"eve","vampison","eve_vampison",0,"las.pavas","zoo","postdoc","phd"
"eve","veronica","eve_veronica",0,"las.pavas","zoo","postdoc","phd"
"eve","vixen","eve_vixen",0,"las.pavas","chorrera","postdoc","lab"
"eve","vlad","eve_vlad",0,"las.pavas","zoo","postdoc","phd"
"eve","war-machine","eve_war-machine",0,"las.pavas","tole","postdoc","postdoc"
"eve","whimsey","eve_whimsey",0,"las.pavas","zoo","postdoc","phd"
"eve","winona","eve_winona",0,"las.pavas","chorrera","postdoc","lab"
"eve","zaria","eve_zaria",0,"las.pavas","zoo","postdoc","phd"
"eve","zarison","eve_zarison",0,"las.pavas","zoo","postdoc","phd"
"eve","zelda","eve_zelda",0,"las.pavas","chorrera","postdoc","lab"
"falcon","alicia","alicia_falcon",0,"tole","chorrera","postdoc","lab"
"falcon","bat1","bat1_falcon",0,"tole","zoo","postdoc","phd"
"falcon","bat2","bat2_falcon",0,"tole","zoo","postdoc","phd"
"falcon","bat3","bat3_falcon",0,"tole","zoo","postdoc","phd"
"falcon","bat4","bat4_falcon",0,"tole","zoo","postdoc","phd"
"falcon","bat5","bat5_falcon",0,"tole","zoo","postdoc","phd"
"falcon","bat6","bat6_falcon",0,"tole","zoo","postdoc","phd"
"falcon","bat7","bat7_falcon",0,"tole","zoo","postdoc","phd"
"falcon","bella","bella_falcon",0,"tole","zoo","postdoc","phd"
"falcon","betty","betty_falcon",0,"tole","tole","postdoc","lab"
"falcon","black-panther","black-panther_falcon",NA,"tole","tole","postdoc","postdoc"
"falcon","c","c_falcon",NA,"tole","tole","postdoc","postdoc"
"falcon","captain-america","captain-america_falcon",NA,"tole","tole","postdoc","postdoc"
"falcon","cat","cat_falcon",0,"tole","las.pavas","postdoc","postdoc"
"falcon","cc","cc_falcon",NA,"tole","tole","postdoc","postdoc"
"falcon","ccc","ccc_falcon",NA,"tole","tole","postdoc","postdoc"
"falcon","ccs","ccs_falcon",NA,"tole","tole","postdoc","postdoc"
"falcon","cd","cd_falcon",NA,"tole","tole","postdoc","postdoc"
"falcon","cerce","cerce_falcon",0,"tole","zoo","postdoc","phd"
"falcon","cerceson","cerceson_falcon",0,"tole","zoo","postdoc","phd"
"falcon","cindy","cindy_falcon",0,"tole","tole","postdoc","lab"
"falcon","countess","countess_falcon",0,"tole","zoo","postdoc","phd"
"falcon","cs","cs_falcon",NA,"tole","tole","postdoc","postdoc"
"falcon","csc","csc_falcon",NA,"tole","tole","postdoc","postdoc"
"falcon","d","d_falcon",0,"tole","tole","postdoc","lab"
"falcon","daredevil","daredevil_falcon",NA,"tole","tole","postdoc","postdoc"
"falcon","dcd","dcd_falcon",NA,"tole","tole","postdoc","postdoc"
"falcon","dd","dd_falcon",NA,"tole","tole","postdoc","postdoc"
"falcon","ddd","ddd_falcon",0,"tole","las.pavas","postdoc","postdoc"
"falcon","ddld","ddld_falcon",NA,"tole","tole","postdoc","postdoc"
"falcon","desi","desi_falcon",0,"tole","zoo","postdoc","phd"
"falcon","dos","dos_falcon",0,"tole","las.pavas","postdoc","postdoc"
"falcon","dr","dr_falcon",NA,"tole","tole","postdoc","postdoc"
"falcon","dr-strange","dr-strange_falcon",NA,"tole","tole","postdoc","postdoc"
"falcon","ds","ds_falcon",NA,"tole","tole","postdoc","postdoc"
"falcon","esther","esther_falcon",0,"tole","tole","postdoc","lab"
"falcon","eve","eve_falcon",0,"tole","las.pavas","postdoc","postdoc"
"falcon","flapper","falcon_flapper",0,"tole","zoo","postdoc","phd"
"falcon","fran","falcon_fran",0,"tole","tole","postdoc","lab"
"falcon","fuschia","falcon_fuschia",0,"tole","zoo","postdoc","phd"
"falcon","gayle","falcon_gayle",0,"tole","tole","postdoc","lab"
"falcon","gelfing","falcon_gelfing",0,"tole","zoo","postdoc","phd"
"falcon","green-arrow","falcon_green-arrow",NA,"tole","tole","postdoc","postdoc"
"falcon","gremlin","falcon_gremlin",0,"tole","zoo","postdoc","phd"
"falcon","helsing","falcon_helsing",0,"tole","zoo","postdoc","phd"
"falcon","hera","falcon_hera",0,"tole","tole","postdoc","lab"
"falcon","hilga","falcon_hilga",NA,"tole","tole","postdoc","postdoc"
"falcon","houdini","falcon_houdini",0,"tole","zoo","postdoc","phd"
"falcon","hulk","falcon_hulk",NA,"tole","tole","postdoc","postdoc"
"falcon","irma","falcon_irma",0,"tole","lake.bayano","postdoc","lab"
"falcon","iron-man","falcon_iron-man",NA,"tole","tole","postdoc","postdoc"
"falcon","ivy","falcon_ivy",0,"tole","las.pavas","postdoc","postdoc"
"falcon","jenna-bat","falcon_jenna-bat",0,"tole","gamboa","postdoc","postdoc"
"falcon","jupiter","falcon_jupiter",0,"tole","lake.bayano","postdoc","lab"
"falcon","kelly","falcon_kelly",0,"tole","lake.bayano","postdoc","lab"
"falcon","ldc","falcon_ldc",NA,"tole","tole","postdoc","postdoc"
"falcon","lds","falcon_lds",NA,"tole","tole","postdoc","postdoc"
"falcon","lilith","falcon_lilith",0,"tole","lake.bayano","postdoc","lab"
"falcon","lily","falcon_lily",0,"tole","zoo","postdoc","phd"
"falcon","lilyson","falcon_lilyson",0,"tole","zoo","postdoc","phd"
"falcon","lsd","falcon_lsd",NA,"tole","tole","postdoc","postdoc"
